latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,temperature_2m (°C),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),is_day (),sunshine_duration (s),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²)
2021-09-14T03:00,11.5,44,49,0,0,0,0.00,0.0,0.0,0.0
2021-09-14T04:00,11.6,29,32,0,0,0,0.00,0.0,0.0,0.0
2021-09-14T05:00,11.8,21,23,0,0,1,0.00,6.2,0.0,0.0
2021-09-14T06:00,13.6,20,22,0,0,1,2877.91,102.5,51.2,258.6
2021-09-14T07:00,15.5,18,20,0,0,1,3600.00,232.7,148.0,429.1
2021-09-14T08:00,17.1,11,12,0,0,1,3600.00,370.1,272.4,578.1
2021-09-14T09:00,18.3,5,6,0,0,1,3600.00,497.3,395.0,694.8
2021-09-14T10:00,19.3,21,23,0,0,1,3600.00,573.2,467.6,742.0
2021-09-14T11:00,20.3,41,46,0,0,1,3600.00,570.6,443.1,679.8
2021-09-14T12:00,20.4,83,92,0,0,1,3600.00,551.5,416.3,658.5
2021-09-14T13:00,21.0,81,90,0,0,1,3600.00,435.9,196.7,343.5
2021-09-14T14:00,21.6,28,31,0,0,1,3600.00,385.2,243.2,510.1
2021-09-14T15:00,21.4,0,0,0,0,1,3600.00,284.7,194.3,552.6
2021-09-14T16:00,20.7,0,0,0,0,1,3600.00,162.3,118.9,579.2
2021-09-14T17:00,18.3,0,0,0,0,1,3043.47,30.7,17.8,204.1
2021-09-14T18:00,16.5,0,0,0,0,0,0.00,0.0,0.0,0.0
2021-09-14T19:00,16.1,6,7,0,0,0,0.00,0.0,0.0,0.0
2021-09-14T20:00,15.7,0,0,0,0,0,0.00,0.0,0.0,0.0
2021-09-14T21:00,15.1,3,3,1,0,0,0.00,0.0,0.0,0.0
2021-09-14T22:00,14.7,15,15,2,0,0,0.00,0.0,0.0,0.0
2021-09-14T23:00,14.8,47,17,4,98,0,0.00,0.0,0.0,0.0
2021-09-15T00:00,15.1,31,6,15,56,0,0.00,0.0,0.0,0.0
2021-09-15T01:00,14.6,71,12,100,1,0,0.00,0.0,0.0,0.0
2021-09-15T02:00,15.0,72,13,54,93,0,0.00,0.0,0.0,0.0
2021-09-15T03:00,15.0,90,9,89,95,0,0.00,0.0,0.0,0.0
2021-09-15T04:00,14.8,92,6,96,97,0,0.00,0.0,0.0,0.0
2021-09-15T05:00,15.2,65,5,52,99,1,0.00,3.3,0.0,0.0
2021-09-15T06:00,15.9,36,4,6,96,1,0.00,73.8,8.4,43.3
2021-09-15T07:00,17.4,52,10,23,97,1,1890.23,168.8,41.9,123.0
2021-09-15T08:00,19.4,42,10,14,83,1,3600.00,316.4,148.4,318.1
2021-09-15T09:00,21.5,31,9,7,61,1,3600.00,462.7,337.5,598.6
2021-09-15T10:00,23.5,57,0,46,97,1,3600.00,535.7,408.0,652.6
2021-09-15T11:00,24.7,87,1,93,100,1,3600.00,495.7,284.3,439.5
2021-09-15T12:00,24.0,57,5,37,100,1,2699.17,342.7,94.0,150.0
2021-09-15T13:00,23.2,89,0,100,98,1,0.00,238.1,24.6,43.3
2021-09-15T14:00,21.6,90,0,100,100,1,0.00,70.4,3.6,7.7
2021-09-15T15:00,20.5,90,0,100,99,1,0.00,35.4,0.0,0.0
2021-09-15T16:00,20.0,91,2,100,96,1,0.00,16.7,0.0,0.0
2021-09-15T17:00,20.0,89,4,94,98,1,0.00,5.9,0.0,0.0
2021-09-15T18:00,19.3,100,36,98,92,0,0.00,0.0,0.0,0.0
2021-09-15T19:00,19.0,100,25,89,88,0,0.00,0.0,0.0,0.0
2021-09-15T20:00,18.8,61,13,39,86,0,0.00,0.0,0.0,0.0
2021-09-15T21:00,18.4,74,4,92,50,0,0.00,0.0,0.0,0.0
2021-09-15T22:00,18.2,81,6,93,65,0,0.00,0.0,0.0,0.0
2021-09-15T23:00,17.9,44,3,32,73,0,0.00,0.0,0.0,0.0
2021-09-16T00:00,18.3,100,41,74,64,0,0.00,0.0,0.0,0.0
2021-09-16T01:00,18.3,100,94,40,77,0,0.00,0.0,0.0,0.0
2021-09-16T02:00,18.1,72,35,22,90,0,0.00,0.0,0.0,0.0
2021-09-16T03:00,17.7,100,100,57,53,0,0.00,0.0,0.0,0.0
2021-09-16T04:00,17.4,100,100,10,43,0,0.00,0.0,0.0,0.0
2021-09-16T05:00,16.8,100,83,29,36,1,0.00,3.7,0.0,0.0
2021-09-16T06:00,16.5,76,83,2,1,1,190.78,68.2,15.3,81.0
2021-09-16T07:00,16.6,72,69,2,28,1,3600.00,154.1,62.4,185.7
2021-09-16T08:00,17.0,84,92,1,3,1,3600.00,259.3,123.3,266.8
2021-09-16T09:00,17.6,74,82,0,0,1,3600.00,315.9,136.2,243.6
2021-09-16T10:00,18.1,90,99,0,3,1,3564.48,362.1,110.9,178.8
2021-09-16T11:00,18.5,89,72,0,81,1,3600.00,424.8,170.9,266.5
2021-09-16T12:00,17.3,100,100,3,54,1,3600.00,382.7,138.0,222.1
2021-09-16T13:00,17.9,100,100,2,33,1,0.00,197.3,23.6,42.1
2021-09-16T14:00,18.2,95,91,20,4,1,236.03,186.6,31.6,67.9
2021-09-16T15:00,18.0,100,100,79,9,1,575.36,130.1,26.9,79.2
2021-09-16T16:00,17.8,88,66,45,7,1,781.45,69.3,16.6,86.0
2021-09-16T17:00,17.3,100,91,95,5,1,349.54,10.5,3.1,35.5
2021-09-16T18:00,17.1,93,37,98,2,0,0.00,0.0,0.0,0.0
2021-09-16T19:00,17.2,85,28,100,0,0,0.00,0.0,0.0,0.0
2021-09-16T20:00,16.9,70,20,87,0,0,0.00,0.0,0.0,0.0
2021-09-16T21:00,16.5,70,10,100,2,0,0.00,0.0,0.0,0.0
2021-09-16T22:00,16.0,64,7,96,1,0,0.00,0.0,0.0,0.0
2021-09-16T23:00,15.6,40,19,39,0,0,0.00,0.0,0.0,0.0
2021-09-17T00:00,14.8,29,20,18,0,0,0.00,0.0,0.0,0.0
2021-09-17T01:00,14.6,50,47,12,0,0,0.00,0.0,0.0,0.0
2021-09-17T02:00,14.4,100,100,37,0,0,0.00,0.0,0.0,0.0
2021-09-17T03:00,14.8,100,100,94,0,0,0.00,0.0,0.0,0.0
2021-09-17T04:00,15.1,100,100,25,0,0,0.00,0.0,0.0,0.0
2021-09-17T05:00,15.1,95,98,11,0,1,0.00,0.0,0.0,0.0
2021-09-17T06:00,15.0,51,49,11,0,1,0.00,52.0,5.2,28.1
2021-09-17T07:00,15.0,75,83,0,0,1,2825.17,130.3,51.1,154.2
2021-09-17T08:00,15.7,88,93,0,13,1,999.29,170.8,42.7,93.3
2021-09-17T09:00,16.3,95,100,4,10,1,0.00,176.6,20.7,37.4
2021-09-17T10:00,16.4,96,100,2,16,1,0.00,166.4,26.2,42.5
2021-09-17T11:00,17.1,100,98,21,0,1,1966.89,237.7,79.9,125.6
2021-09-17T12:00,16.0,100,100,95,0,1,0.00,248.5,33.3,54.0
2021-09-17T13:00,15.7,100,100,86,0,1,0.00,128.3,11.3,20.4
2021-09-17T14:00,15.4,100,100,26,0,1,0.00,116.1,5.4,11.8
2021-09-17T15:00,15.1,99,99,16,0,1,0.00,76.2,1.7,5.0
2021-09-17T16:00,14.8,91,96,8,0,1,0.00,40.7,0.7,3.8
2021-09-17T17:00,14.3,84,89,7,0,1,0.00,10.5,1.9,21.6
2021-09-17T18:00,13.7,73,74,10,0,0,0.00,0.0,0.0,0.0
2021-09-17T19:00,13.3,65,67,8,0,0,0.00,0.0,0.0,0.0
2021-09-17T20:00,12.8,57,57,9,0,0,0.00,0.0,0.0,0.0
2021-09-17T21:00,12.3,51,52,7,0,0,0.00,0.0,0.0,0.0
2021-09-17T22:00,12.2,47,48,6,0,0,0.00,0.0,0.0,0.0
2021-09-17T23:00,12.3,91,100,1,0,0,0.00,0.0,0.0,0.0
2021-09-18T00:00,13.3,92,97,8,0,0,0.00,0.0,0.0,0.0
2021-09-18T01:00,13.3,100,95,90,0,0,0.00,0.0,0.0,0.0
2021-09-18T02:00,13.2,100,61,100,0,0,0.00,0.0,0.0,0.0
2021-09-18T03:00,13.1,100,79,87,0,0,0.00,0.0,0.0,0.0
2021-09-18T04:00,13.0,100,100,51,0,0,0.00,0.0,0.0,0.0
2021-09-18T05:00,13.2,100,100,43,0,1,0.00,0.0,0.0,0.0
2021-09-18T06:00,13.7,100,98,37,0,1,0.00,28.2,0.0,0.0
2021-09-18T07:00,14.9,100,100,50,0,1,0.00,115.4,18.0,54.9
2021-09-18T08:00,15.8,100,100,22,0,1,0.00,130.6,8.1,17.9
2021-09-18T09:00,16.7,48,39,21,0,1,879.21,202.9,49.1,89.3
2021-09-18T10:00,17.9,57,47,25,0,1,3600.00,440.7,287.9,471.7
2021-09-18T11:00,17.9,100,100,25,0,1,3600.00,416.7,242.7,384.6
2021-09-18T12:00,16.3,75,67,24,0,1,1949.54,291.5,76.3,125.0
2021-09-18T13:00,17.4,100,99,25,0,1,3600.00,389.3,196.1,356.7
2021-09-18T14:00,16.3,100,100,37,0,1,0.00,129.4,6.3,13.9
2021-09-18T15:00,15.6,100,100,45,0,1,0.00,66.7,2.5,7.7
2021-09-18T16:00,15.3,100,100,24,0,1,0.00,30.4,0.0,0.0
2021-09-18T17:00,15.1,55,60,2,0,1,0.00,3.8,0.4,5.1
2021-09-18T18:00,14.5,58,64,1,0,0,0.00,0.0,0.0,0.0
2021-09-18T19:00,13.5,57,63,0,0,0,0.00,0.0,0.0,0.0
2021-09-18T20:00,12.9,85,94,1,0,0,0.00,0.0,0.0,0.0
2021-09-18T21:00,12.2,77,86,0,0,0,0.00,0.0,0.0,0.0
2021-09-18T22:00,12.0,69,77,0,0,0,0.00,0.0,0.0,0.0
2021-09-18T23:00,11.6,88,98,0,0,0,0.00,0.0,0.0,0.0
2021-09-19T00:00,12.3,89,99,0,0,0,0.00,0.0,0.0,0.0
2021-09-19T01:00,12.2,86,96,0,0,0,0.00,0.0,0.0,0.0
2021-09-19T02:00,11.4,76,84,0,0,0,0.00,0.0,0.0,0.0
2021-09-19T03:00,10.4,27,30,0,0,0,0.00,0.0,0.0,0.0
2021-09-19T04:00,9.8,79,88,0,0,0,0.00,0.0,0.0,0.0
2021-09-19T05:00,10.3,84,93,0,0,1,0.00,0.0,0.0,0.0
2021-09-19T06:00,11.3,66,73,0,0,1,0.00,52.2,12.6,71.5
2021-09-19T07:00,12.4,82,88,0,9,1,3600.00,166.1,70.8,219.5
2021-09-19T08:00,13.4,74,80,0,5,1,3600.00,270.8,135.4,302.0
2021-09-19T09:00,14.4,52,45,0,39,1,3600.00,323.0,143.0,262.4
2021-09-19T10:00,15.3,96,100,0,20,1,3600.00,384.3,214.6,354.6
2021-09-19T11:00,15.8,100,99,13,30,1,3600.00,344.8,129.4,206.8
2021-09-19T12:00,14.9,100,100,50,16,1,0.00,169.1,1.0,1.6
2021-09-19T13:00,15.0,100,100,100,4,1,0.00,148.8,6.6,12.1
2021-09-19T14:00,14.9,100,100,82,0,1,0.00,113.1,9.9,22.1
2021-09-19T15:00,14.6,100,87,74,0,1,0.00,69.0,0.0,0.0
2021-09-19T16:00,14.4,100,100,20,4,1,854.77,65.1,15.4,88.5
2021-09-19T17:00,13.6,86,77,26,4,1,93.21,5.8,1.4,15.7
2021-09-19T18:00,12.7,89,66,49,0,0,0.00,0.0,0.0,0.0
2021-09-19T19:00,12.1,60,51,24,0,0,0.00,0.0,0.0,0.0
2021-09-19T20:00,11.5,52,50,12,0,0,0.00,0.0,0.0,0.0
2021-09-19T21:00,10.9,51,47,15,0,0,0.00,0.0,0.0,0.0
2021-09-19T22:00,10.3,42,43,6,0,0,0.00,0.0,0.0,0.0
2021-09-19T23:00,10.0,28,30,1,0,0,0.00,0.0,0.0,0.0
2021-09-20T00:00,10.3,33,37,0,0,0,0.00,0.0,0.0,0.0
2021-09-20T01:00,9.8,41,46,0,0,0,0.00,0.0,0.0,0.0
2021-09-20T02:00,9.5,28,31,0,0,0,0.00,0.0,0.0,0.0
2021-09-20T03:00,9.0,21,23,0,0,0,0.00,0.0,0.0,0.0
2021-09-20T04:00,7.8,10,11,0,0,0,0.00,0.0,0.0,0.0
2021-09-20T05:00,7.3,7,6,2,0,1,0.00,0.0,0.0,0.0
2021-09-20T06:00,8.9,5,2,5,0,1,2277.90,102.9,58.8,342.5
2021-09-20T07:00,11.2,5,1,7,0,1,3600.00,245.6,171.9,540.5
2021-09-20T08:00,12.8,3,0,5,0,1,3600.00,389.3,303.6,684.4
2021-09-20T09:00,13.8,4,3,3,0,1,3600.00,504.5,413.9,766.6
2021-09-20T10:00,14.5,7,6,2,0,1,3600.00,570.7,462.9,771.2
2021-09-20T11:00,15.2,30,33,1,0,1,3600.00,576.3,446.9,720.2
2021-09-20T12:00,14.4,100,71,65,0,1,3600.00,562.0,434.9,725.7
2021-09-20T13:00,14.7,79,47,61,0,1,1505.36,218.3,59.3,110.2
2021-09-20T14:00,14.8,76,32,79,0,1,3600.00,226.7,107.5,243.8
2021-09-20T15:00,14.8,69,33,66,0,1,3600.00,180.6,96.1,305.4
2021-09-20T16:00,14.5,75,44,58,2,1,3600.00,82.3,43.6,259.9
2021-09-20T17:00,12.6,35,8,47,0,1,1025.11,3.9,1.6,18.0
2021-09-20T18:00,12.0,41,14,47,0,0,0.00,0.0,0.0,0.0
2021-09-20T19:00,11.6,73,44,56,0,0,0.00,0.0,0.0,0.0
2021-09-20T20:00,11.2,89,55,66,0,0,0.00,0.0,0.0,0.0
2021-09-20T21:00,10.2,35,8,47,0,0,0.00,0.0,0.0,0.0
2021-09-20T22:00,9.6,15,0,25,0,0,0.00,0.0,0.0,0.0
2021-09-20T23:00,9.4,20,5,26,0,0,0.00,0.0,0.0,0.0
2021-09-21T00:00,9.9,37,20,32,0,0,0.00,0.0,0.0,0.0
2021-09-21T01:00,10.2,17,0,29,0,0,0.00,0.0,0.0,0.0
2021-09-21T02:00,10.4,29,2,45,0,0,0.00,0.0,0.0,0.0
2021-09-21T03:00,10.2,51,4,66,26,0,0.00,0.0,0.0,0.0
2021-09-21T04:00,10.0,90,25,66,92,0,0.00,0.0,0.0,0.0
2021-09-21T05:00,10.1,79,13,62,99,1,0.00,0.0,0.0,0.0
2021-09-21T06:00,10.6,46,5,64,11,1,0.00,58.2,13.2,78.7
2021-09-21T07:00,12.0,69,17,43,93,1,3600.00,157.0,66.2,211.1
2021-09-21T08:00,12.8,71,18,46,91,1,3117.62,213.5,72.0,163.9
2021-09-21T09:00,13.9,77,26,39,100,1,3600.00,335.5,177.0,330.9
2021-09-21T10:00,14.6,71,27,28,99,1,3321.61,358.2,101.6,170.7
2021-09-21T11:00,15.5,74,44,7,100,1,3600.00,481.2,269.9,438.8
2021-09-21T12:00,14.0,100,80,87,100,1,3600.00,378.1,127.0,213.9
2021-09-21T13:00,15.1,100,100,95,99,1,0.00,194.6,18.8,35.3
2021-09-21T14:00,15.3,100,100,99,99,1,0.00,129.7,0.9,2.1
2021-09-21T15:00,14.9,100,100,95,98,1,0.00,64.4,0.0,0.0
2021-09-21T16:00,14.0,100,97,100,99,1,0.00,36.9,1.4,8.5
2021-09-21T17:00,13.0,100,25,100,98,1,0.00,0.4,0.0,0.0
2021-09-21T18:00,12.7,100,23,98,99,0,0.00,0.0,0.0,0.0
2021-09-21T19:00,12.6,100,24,98,100,0,0.00,0.0,0.0,0.0
2021-09-21T20:00,12.6,100,53,99,100,0,0.00,0.0,0.0,0.0
2021-09-21T21:00,12.6,100,54,85,100,0,0.00,0.0,0.0,0.0
2021-09-21T22:00,12.8,82,41,29,92,0,0.00,0.0,0.0,0.0
2021-09-21T23:00,12.7,76,27,40,91,0,0.00,0.0,0.0,0.0
2021-09-22T00:00,12.4,91,40,51,81,0,0.00,0.0,0.0,0.0
2021-09-22T01:00,12.3,80,39,39,70,0,0.00,0.0,0.0,0.0
2021-09-22T02:00,12.0,57,30,11,78,0,0.00,0.0,0.0,0.0
2021-09-22T03:00,11.5,59,29,12,86,0,0.00,0.0,0.0,0.0
2021-09-22T04:00,11.1,70,37,17,89,0,0.00,0.0,0.0,0.0
2021-09-22T05:00,11.1,100,78,19,93,1,0.00,0.0,0.0,0.0
2021-09-22T06:00,11.7,100,86,43,94,1,0.00,57.7,11.5,71.0
2021-09-22T07:00,12.6,100,51,79,87,1,0.00,113.4,14.3,46.4
2021-09-22T08:00,13.4,100,66,97,90,1,0.00,167.4,12.8,29.4
2021-09-22T09:00,14.2,100,71,96,92,1,0.00,199.0,24.1,45.4
2021-09-22T10:00,15.0,100,72,90,96,1,0.00,215.8,17.8,30.2
2021-09-22T11:00,15.7,100,68,64,83,1,0.00,237.6,21.2,34.8
2021-09-22T12:00,16.3,100,97,78,37,1,1487.35,272.4,64.4,109.6
2021-09-22T13:00,16.4,100,96,90,0,1,0.00,141.9,20.7,39.3
2021-09-22T14:00,16.5,100,81,66,0,1,0.00,118.8,17.9,41.6
2021-09-22T15:00,16.7,100,100,73,0,1,76.69,96.2,18.9,62.6
2021-09-22T16:00,16.6,93,100,5,0,1,0.00,44.5,4.0,26.1
2021-09-22T17:00,15.7,90,100,0,0,1,0.00,0.0,0.0,0.0
2021-09-22T18:00,15.3,90,100,0,0,0,0.00,0.0,0.0,0.0
2021-09-22T19:00,15.1,61,68,0,0,0,0.00,0.0,0.0,0.0
2021-09-22T20:00,14.7,32,35,0,0,0,0.00,0.0,0.0,0.0
2021-09-22T21:00,13.7,10,11,0,0,0,0.00,0.0,0.0,0.0
2021-09-22T22:00,12.7,4,4,0,0,0,0.00,0.0,0.0,0.0
2021-09-22T23:00,11.9,1,1,0,0,0,0.00,0.0,0.0,0.0
2021-09-23T00:00,11.2,0,0,0,0,0,0.00,0.0,0.0,0.0
2021-09-23T01:00,11.0,2,2,0,0,0,0.00,0.0,0.0,0.0
2021-09-23T02:00,11.0,0,0,0,0,0,0.00,0.0,0.0,0.0
2021-09-23T03:00,10.9,6,7,0,0,0,0.00,0.0,0.0,0.0
2021-09-23T04:00,10.9,19,17,0,11,0,0.00,0.0,0.0,0.0
2021-09-23T05:00,11.0,44,19,0,88,1,0.00,0.0,0.0,0.0
2021-09-23T06:00,11.9,30,1,0,98,1,1431.39,81.0,33.6,212.3
2021-09-23T07:00,13.2,30,0,0,99,1,2844.50,167.5,47.1,154.8
2021-09-23T08:00,14.7,30,0,0,100,1,3600.00,267.8,81.5,189.7
2021-09-23T09:00,16.2,40,11,0,99,1,3600.00,354.5,122.5,233.3
2021-09-23T10:00,17.6,35,6,0,100,1,3600.00,473.6,267.2,456.9
2021-09-23T11:00,18.4,49,1,30,100,1,3600.00,424.5,159.7,264.2
2021-09-23T12:00,18.7,100,86,14,100,1,2522.84,347.5,83.9,144.1
2021-09-23T13:00,18.9,51,23,0,100,1,0.00,223.4,14.1,27.0
2021-09-23T14:00,19.1,63,21,23,100,1,0.00,170.3,10.7,25.3
2021-09-23T15:00,19.0,100,100,32,100,1,0.00,95.9,1.6,5.5
2021-09-23T16:00,18.1,80,5,76,99,1,0.00,20.6,0.0,0.0
2021-09-23T17:00,16.8,100,20,89,99,1,0.00,0.0,0.0,0.0
2021-09-23T18:00,16.8,100,100,100,27,0,0.00,0.0,0.0,0.0
2021-09-23T19:00,16.7,100,100,100,0,0,0.00,0.0,0.0,0.0
2021-09-23T20:00,15.2,100,91,95,84,0,0.00,0.0,0.0,0.0
2021-09-23T21:00,14.7,47,17,8,90,0,0.00,0.0,0.0,0.0
2021-09-23T22:00,13.6,50,27,0,87,0,0.00,0.0,0.0,0.0
2021-09-23T23:00,12.8,17,6,1,36,0,0.00,0.0,0.0,0.0
2021-09-24T00:00,13.0,100,100,0,59,0,0.00,0.0,0.0,0.0
2021-09-24T01:00,12.8,52,58,0,0,0,0.00,0.0,0.0,0.0
2021-09-24T02:00,12.2,75,64,0,58,0,0.00,0.0,0.0,0.0
2021-09-24T03:00,12.0,89,57,27,72,0,0.00,0.0,0.0,0.0
2021-09-24T04:00,12.0,79,46,40,47,0,0.00,0.0,0.0,0.0
2021-09-24T05:00,11.7,100,43,95,27,1,0.00,0.0,0.0,0.0
2021-09-24T06:00,12.2,60,36,33,25,1,27.12,46.8,14.2,92.6
2021-09-24T07:00,13.0,48,27,17,44,1,3600.00,168.3,81.5,271.9
2021-09-24T08:00,14.0,30,26,0,23,1,3600.00,285.7,170.2,400.8
2021-09-24T09:00,15.3,23,26,0,0,1,3600.00,436.9,310.9,597.6
2021-09-24T10:00,16.3,92,98,6,0,1,3600.00,452.8,309.2,533.3
2021-09-24T11:00,16.5,100,100,32,0,1,3362.36,284.0,103.1,172.1
2021-09-24T12:00,15.8,100,100,38,0,1,0.00,195.1,31.2,54.1
2021-09-24T13:00,16.0,100,94,31,0,1,0.00,88.2,6.6,12.8
2021-09-24T14:00,17.3,98,100,13,0,1,184.75,154.0,27.6,66.2
2021-09-24T15:00,17.1,100,100,21,0,1,0.00,65.3,2.4,8.4
2021-09-24T16:00,16.7,100,100,17,0,1,0.00,23.0,0.0,0.0
2021-09-24T17:00,16.7,90,94,9,0,1,0.00,0.0,0.0,0.0
2021-09-24T18:00,16.5,56,48,21,0,0,0.00,0.0,0.0,0.0
2021-09-24T19:00,16.0,100,100,45,0,0,0.00,0.0,0.0,0.0
2021-09-24T20:00,16.4,82,68,35,0,0,0.00,0.0,0.0,0.0
2021-09-24T21:00,16.3,26,28,1,0,0,0.00,0.0,0.0,0.0
2021-09-24T22:00,15.6,18,19,2,0,0,0.00,0.0,0.0,0.0
2021-09-24T23:00,15.2,13,14,1,0,0,0.00,0.0,0.0,0.0
2021-09-25T00:00,16.0,58,9,84,0,0,0.00,0.0,0.0,0.0
2021-09-25T01:00,16.3,100,79,64,0,0,0.00,0.0,0.0,0.0
2021-09-25T02:00,16.0,100,67,73,0,0,0.00,0.0,0.0,0.0
2021-09-25T03:00,15.7,100,98,100,0,0,0.00,0.0,0.0,0.0
2021-09-25T04:00,15.8,100,100,100,0,0,0.00,0.0,0.0,0.0
2021-09-25T05:00,15.7,100,99,77,0,1,0.00,0.0,0.0,0.0
2021-09-25T06:00,15.8,63,62,12,0,1,0.00,33.6,6.3,42.2
2021-09-25T07:00,16.6,49,51,6,0,1,3600.00,145.3,54.2,183.5
2021-09-25T08:00,17.6,32,34,3,0,1,3600.00,252.3,140.2,333.7
2021-09-25T09:00,19.0,55,61,1,0,1,3600.00,375.8,248.7,482.6
2021-09-25T10:00,20.2,83,90,4,0,1,3600.00,384.7,190.8,332.1
2021-09-25T11:00,20.1,100,100,46,0,1,1723.50,253.7,69.7,117.4
2021-09-25T12:00,19.8,100,99,41,0,1,0.00,150.2,0.0,0.0
2021-09-25T13:00,20.3,54,45,22,0,1,1237.07,177.1,51.5,101.2
2021-09-25T14:00,21.0,86,86,15,0,1,3600.00,252.3,130.6,317.7
2021-09-25T15:00,20.9,75,77,9,0,1,3600.00,145.5,66.6,234.6
2021-09-25T16:00,20.0,34,30,11,0,1,3600.00,74.9,36.8,269.5
2021-09-25T17:00,17.8,32,32,6,0,0,670.19,0.0,0.0,0.0
2021-09-25T18:00,17.4,29,31,2,0,0,0.00,0.0,0.0,0.0
2021-09-25T19:00,16.0,80,88,2,0,0,0.00,0.0,0.0,0.0
2021-09-25T20:00,16.2,57,63,1,0,0,0.00,0.0,0.0,0.0
2021-09-25T21:00,15.7,38,42,1,0,0,0.00,0.0,0.0,0.0
2021-09-25T22:00,14.5,35,37,3,0,0,0.00,0.0,0.0,0.0
2021-09-25T23:00,15.6,25,27,1,0,0,0.00,0.0,0.0,0.0
2021-09-26T00:00,13.1,23,25,1,0,0,0.00,0.0,0.0,0.0
2021-09-26T01:00,13.2,92,100,1,4,0,0.00,0.0,0.0,0.0
2021-09-26T02:00,13.7,100,95,1,45,0,0.00,0.0,0.0,0.0
2021-09-26T03:00,13.8,83,67,1,73,0,0.00,0.0,0.0,0.0
2021-09-26T04:00,14.1,36,21,5,47,0,0.00,0.0,0.0,0.0
2021-09-26T05:00,13.9,30,14,3,52,1,0.00,0.0,0.0,0.0
2021-09-26T06:00,14.6,11,10,0,6,1,698.48,67.3,26.1,180.1
2021-09-26T07:00,16.7,2,2,0,0,1,3600.00,204.4,132.7,456.8
2021-09-26T08:00,18.7,0,0,0,0,1,3600.00,348.6,269.1,648.0
2021-09-26T09:00,20.3,4,0,7,0,1,3600.00,457.2,371.7,728.3
2021-09-26T10:00,21.9,1,0,1,1,1,3600.00,522.2,434.1,762.4
2021-09-26T11:00,22.9,5,0,8,0,1,3600.00,544.7,457.8,778.1
2021-09-26T12:00,23.5,19,10,16,2,1,3600.00,524.5,430.9,761.7
2021-09-26T13:00,23.9,40,17,41,0,1,3600.00,424.1,331.4,658.6
2021-09-26T14:00,23.2,33,6,46,0,1,3600.00,293.5,207.5,512.3
2021-09-26T15:00,22.7,12,9,6,0,1,3600.00,162.6,105.2,378.5
2021-09-26T16:00,21.8,4,4,0,0,1,3600.00,85.7,54.6,418.9
2021-09-26T17:00,19.8,3,3,1,0,0,862.50,0.0,0.0,0.0
2021-09-26T18:00,19.0,6,4,4,0,0,0.00,0.0,0.0,0.0
2021-09-26T19:00,18.5,13,11,5,0,0,0.00,0.0,0.0,0.0
2021-09-26T20:00,18.1,12,8,8,0,0,0.00,0.0,0.0,0.0
2021-09-26T21:00,17.6,10,5,10,0,0,0.00,0.0,0.0,0.0
2021-09-26T22:00,16.9,12,3,7,18,0,0.00,0.0,0.0,0.0
2021-09-26T23:00,16.5,46,20,8,78,0,0.00,0.0,0.0,0.0
2021-09-27T00:00,16.7,31,0,17,69,0,0.00,0.0,0.0,0.0
2021-09-27T01:00,16.1,57,6,40,92,0,0.00,0.0,0.0,0.0
2021-09-27T02:00,15.7,44,0,26,94,0,0.00,0.0,0.0,0.0
2021-09-27T03:00,15.5,65,1,70,75,0,0.00,0.0,0.0,0.0
2021-09-27T04:00,15.7,52,0,38,99,0,0.00,0.0,0.0,0.0
2021-09-27T05:00,15.6,63,1,53,100,0,0.00,0.0,0.0,0.0
2021-09-27T06:00,15.9,64,1,61,88,1,0.00,46.5,6.6,47.4
2021-09-27T07:00,16.6,43,5,18,92,1,719.85,128.1,24.0,84.0
2021-09-27T08:00,17.7,64,12,39,99,1,3600.00,227.4,75.0,182.8
2021-09-27T09:00,19.1,100,50,66,96,1,3600.00,284.2,94.4,186.7
2021-09-27T10:00,20.2,100,58,64,98,1,3387.12,326.2,97.5,172.9
2021-09-27T11:00,21.4,100,30,95,95,1,3600.00,382.9,152.6,261.8
2021-09-27T12:00,19.8,100,74,43,95,1,0.00,212.4,28.3,50.5
2021-09-27T13:00,20.4,100,45,55,96,1,1020.98,214.2,46.8,94.0
2021-09-27T14:00,20.7,94,39,51,94,1,3391.27,196.5,69.0,173.0
2021-09-27T15:00,20.8,60,0,54,91,1,1046.08,123.3,25.8,94.9
2021-09-27T16:00,20.1,35,0,57,3,1,3600.00,69.8,32.4,261.2
2021-09-27T17:00,18.1,59,0,95,8,0,110.30,0.0,0.0,0.0
2021-09-27T18:00,18.0,71,6,95,28,0,0.00,0.0,0.0,0.0
2021-09-27T19:00,17.6,57,5,73,29,0,0.00,0.0,0.0,0.0
2021-09-27T20:00,17.1,61,1,74,51,0,0.00,0.0,0.0,0.0
2021-09-27T21:00,16.7,89,0,100,95,0,0.00,0.0,0.0,0.0
2021-09-27T22:00,16.5,61,9,38,99,0,0.00,0.0,0.0,0.0
2021-09-27T23:00,16.5,70,10,51,100,0,0.00,0.0,0.0,0.0
2021-09-28T00:00,16.5,66,8,48,99,0,0.00,0.0,0.0,0.0
